poi_id,category,type,name,latitude,longitude
1586,restaurant,amenity,lily,37.7829642,-122.4617111
1587,restaurant,amenity,Kitchen Istanbul,37.782891,-122.4632006
1588,restaurant,amenity,Buffalo Burgers,37.7802666,-122.4766185
1589,restaurant,amenity,Gaspare's,37.7805434,-122.479133
1590,restaurant,amenity,Gordo Taqueria,37.780587,-122.4780789
1591,restaurant,amenity,Volcano Curry of Japan,37.780587,-122.4781397
1592,restaurant,amenity,Per Diem,37.7900373,-122.4012968
1593,restaurant,amenity,Taqueria Zorro,37.7981337,-122.406826
1594,restaurant,amenity,Dottie's True Blue Cafe,37.781741,-122.409897
1595,restaurant,amenity,Yuubi Japanese Restaurant,37.7770904,-122.4641893
1596,restaurant,amenity,Northern China BBQ,37.7738129,-122.4119265
1597,restaurant,amenity,Kippu,37.7858521,-122.4299995
1598,restaurant,amenity,Donburi Ya,37.7815248,-122.398958
1599,restaurant,amenity,Chaat Corner,37.7835366,-122.3988479
1600,restaurant,amenity,Bocado,37.7835525,-122.39902
1601,restaurant,amenity,Little Delhi,37.7842286,-122.4090955
1602,restaurant,amenity,Fang,37.785818,-122.399723
1603,restaurant,amenity,Bill's Place,37.7819407,-122.4841786
1604,restaurant,amenity,New Burma,37.7707228,-122.40281
1605,restaurant,amenity,Moya Cafe,37.7760405,-122.4141258
1606,restaurant,amenity,L'ardoise Bistro,37.7665962,-122.433199
1607,restaurant,amenity,Dinosaurs,37.7644334,-122.431894
1608,restaurant,amenity,E&O Kitchen and Bar,37.7896936,-122.4058624
1609,restaurant,amenity,Scott's Chowder House,37.7901998,-122.4054032
1610,restaurant,amenity,Papalote Mexican Grill,37.7519906,-122.4210514
1611,restaurant,amenity,Saffron Grill,37.7767898,-122.4377229
1612,restaurant,amenity,El Rancho Grande,37.7775564,-122.4384902
1613,restaurant,amenity,Cha Cha Cha,37.7692332,-122.4520221
1614,restaurant,amenity,Taco Rouge,37.7961352,-122.4219797
1615,restaurant,amenity,The House of Hummus,37.7821995,-122.4479845
1616,restaurant,amenity,Helmand Palace,37.7980094,-122.423584
1617,restaurant,amenity,Fish in the Box,37.773871,-122.4459081
1618,restaurant,amenity,Oz Pizza,37.7606229,-122.4351672
1619,restaurant,amenity,Altamirano,37.7757628,-122.4457492
1620,restaurant,amenity,Wild Pepper,37.7487462,-122.421395
1621,restaurant,amenity,Taqueria El Farolito,37.7526426,-122.4183118
1622,restaurant,amenity,Art's Cafe,37.7639267,-122.466023
1623,restaurant,amenity,Uncle Boys,37.7772449,-122.4615797
1624,restaurant,amenity,Abu Salim Middle Eastern Grill,37.7697111,-122.4484122
1625,restaurant,amenity,Epic Steak,37.7907487,-122.389353
1626,restaurant,amenity,Sushi Delight,37.7702183,-122.4258504
1627,restaurant,amenity,Buckhorn,37.783939,-122.4028338
1628,restaurant,amenity,Aaha Indian Cuisine,37.7635113,-122.4199873
1629,restaurant,amenity,Thai House 530,37.7643855,-122.4219929
1630,restaurant,amenity,Super Duper Burger,37.7927956,-122.3941616
1631,restaurant,amenity,Yama Sushi,37.7219701,-122.4621051
1632,restaurant,amenity,Brothers Pizza,37.7416351,-122.5051428
1633,restaurant,amenity,Prospect,37.7898305,-122.3909595
1634,restaurant,amenity,Hakashi,37.7814743,-122.3963269
1635,restaurant,amenity,Big Mouth Burgers & Beers,37.7522237,-122.4203687
1636,restaurant,amenity,Paprika,37.7523088,-122.4190911
1637,restaurant,amenity,Taqueria Guadalajara,37.7213113,-122.437542
1638,restaurant,amenity,El Gran Taco Loco,37.7247653,-122.4345486
1639,restaurant,amenity,Round Table Pizza,37.7257793,-122.4338137
1640,restaurant,amenity,Zabb Cuisine,37.7265791,-122.4336045
1641,restaurant,amenity,Zante Pizza & Indian Cuisine,37.7411013,-122.4225886
1642,restaurant,amenity,Fiore Caffè,37.7518835,-122.422723
1643,restaurant,amenity,The Salad Place & Rotisserie,37.7137827,-122.443759
1644,restaurant,amenity,Old Jerusalem,37.7495703,-122.4183784
1645,restaurant,amenity,Garcon,37.7552076,-122.4207945
1646,restaurant,amenity,Dosa Corner,37.7490224,-122.4202077
1647,restaurant,amenity,Yuet Lee Seafood Restaurant,37.7977996,-122.4085039
1648,restaurant,amenity,Yummy BBQ Kitchen,37.7975505,-122.4082232
1649,restaurant,amenity,Louie's Dim Sum Inc.,37.7973037,-122.4084193
1650,restaurant,amenity,Dim Sum Bistro,37.7975749,-122.4080609
1651,restaurant,amenity,Café Broadway,37.7978297,-122.4081985
1652,restaurant,amenity,Taishan Specialty,37.7984671,-122.40893
1653,restaurant,amenity,Broadway Dim Sum and Cafe,37.7978123,-122.4083577
1654,restaurant,amenity,Côte Ouest Bistro,37.7983428,-122.4460787
1655,restaurant,amenity,Pazzia,37.783328,-122.3981358
1656,restaurant,amenity,,37.7986494,-122.4091341
1657,restaurant,amenity,Little Garden,37.7986116,-122.4095275
1658,restaurant,amenity,El Faro,37.759023,-122.4145442
1659,restaurant,amenity,Little Wok Cafe,37.7758315,-122.4976094
1660,restaurant,amenity,Kim Son,37.7758261,-122.4976953
1661,restaurant,amenity,Miss Saigon,37.7807775,-122.4087266
1662,restaurant,amenity,Sushi Sheng,37.7395399,-122.467502
1663,restaurant,amenity,Flour + Water,37.7589266,-122.41238
1664,restaurant,amenity,Heirloom Cafe,37.7571569,-122.4147641
1665,restaurant,amenity,BullsHead Restaurant,37.7408551,-122.4654894
1666,restaurant,amenity,Urban Curry,37.7978182,-122.405939
1667,restaurant,amenity,Quince,37.7974582,-122.4034024
1668,restaurant,amenity,Mona Lisa,37.7983846,-122.4077505
1669,restaurant,amenity,New Sun Hong Kong Restaurant,37.7979669,-122.4072145
1670,restaurant,amenity,Aux Delices Vietnamese Restaurant,37.7982701,-122.4224518
1671,restaurant,amenity,La Folie,37.7980813,-122.4220408
1672,restaurant,amenity,Lemongrass,37.7985445,-122.4221387
1673,restaurant,amenity,Project Juice,37.7977337,-122.4222724
1674,restaurant,amenity,Mac'd,37.7963702,-122.4220433
1675,restaurant,amenity,Lord Stanley,37.79579,-122.421924
1676,restaurant,amenity,Tai Chi Restaurant,37.7954995,-122.4218694
1677,restaurant,amenity,Thanh Tam II,37.7637176,-122.4216087
1678,restaurant,amenity,Focaccia,37.7764346,-122.3916086
1679,restaurant,amenity,Saison,37.7794954,-122.3922179
1680,restaurant,amenity,Garaje,37.7817322,-122.396134
1681,restaurant,amenity,Marlowe,37.7783536,-122.396798
1682,restaurant,amenity,Curry & Kabab,37.7816336,-122.3960029
1683,restaurant,amenity,The Gallery,37.7504408,-122.4201368
1684,restaurant,amenity,The Sandwich Place,37.7645128,-122.4194612
1685,restaurant,amenity,Giola Pizzeria,37.776403,-122.425796
1686,restaurant,amenity,Goat Hill Pizza,37.7391984,-122.4679024
1687,restaurant,amenity,Serpentine,37.758059,-122.3881584
1688,restaurant,amenity,Hall of Flame,37.7176569,-122.4738933
1689,restaurant,amenity,Trattoria da Vittorio,37.7393347,-122.4677426
1690,restaurant,amenity,Mixto Latin Cuisine,37.7606383,-122.504043
1691,restaurant,amenity,La Tortilla,37.7610855,-122.4348805
1692,restaurant,amenity,Marcello's Pizza,37.7620988,-122.4353087
1693,restaurant,amenity,Tanglad,37.761478,-122.434918
1694,restaurant,amenity,The Posh Bagel,37.7611577,-122.4348874
1695,restaurant,amenity,,37.760434,-122.435149
1696,restaurant,amenity,Fable,37.759956,-122.435103
1697,restaurant,amenity,Anchor Oyster Bar,37.7596972,-122.4347474
1698,restaurant,amenity,The Sausage Factory,37.7605272,-122.434827
1699,restaurant,amenity,Dumpling Kitchen,37.7601489,-122.435121
1700,restaurant,amenity,Wasabi Bistro,37.7604118,-122.4351469
1701,restaurant,amenity,Thai House Express,37.7594068,-122.4347196
1702,restaurant,amenity,Thai Chef,37.7607565,-122.4357775
1703,restaurant,amenity,Home Plate,37.7996575,-122.4388599
1704,restaurant,amenity,Phat Thai,37.7994294,-122.4406822
1705,restaurant,amenity,Starbelly,37.7641395,-122.4325631
1706,restaurant,amenity,Monte's Bar,37.7929739,-122.4029519
1707,restaurant,amenity,SAJJ Mediterranean,37.7916423,-122.403804
1708,restaurant,amenity,Leleka,37.7912885,-122.4036909
1709,restaurant,amenity,Arinell Pizza,37.7647024,-122.4217174
1710,restaurant,amenity,Marlena,37.746687,-122.413393
1711,restaurant,amenity,The Garden Restaurant,37.794816,-122.404738
1712,restaurant,amenity,Peter D's Cafe,37.7958593,-122.4236981
1713,restaurant,amenity,Amici's East Coast Pizza,37.7997627,-122.4380264
